route_id,service_id,trip_id,direction_id,shape_id
1,SEPT23-CFDSAT-Saturday-20,91375417,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375418,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375419,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375420,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375421,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375422,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375423,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375424,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375427,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375428,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375429,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375430,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375431,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375432,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375433,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375434,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375435,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375436,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375437,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375438,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375439,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375440,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375441,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375442,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375443,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375444,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375445,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375446,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375447,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375448,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375449,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375450,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375451,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375452,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375453,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375454,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375455,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375456,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375457,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375458,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375459,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375460,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375461,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375462,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375463,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375464,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375467,0,10728
1,SEPT23-CFDSAT-Saturday-20,91375468,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375469,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375470,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375471,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375472,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375473,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375474,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375475,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375476,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375477,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375478,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375479,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375480,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375481,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375482,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375483,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375484,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375485,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375486,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375487,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375488,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375489,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375490,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375491,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375492,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375493,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375494,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375495,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375496,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375497,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375498,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375499,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375500,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375501,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375502,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375503,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375504,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375507,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375508,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375509,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375510,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375511,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375512,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375513,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375514,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375515,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375516,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375517,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375518,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375519,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375520,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375521,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375522,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375523,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375524,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375525,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375526,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375527,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375528,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375529,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375530,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375531,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375532,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375533,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375534,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375535,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375536,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375537,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375538,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375539,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375540,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375541,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375542,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375543,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375546,1,10729
1,SEPT23-CFDSAT-Saturday-20,91375547,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375548,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375549,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375550,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375551,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375552,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375553,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375554,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375555,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375556,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375557,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375558,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375559,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375560,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375561,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375562,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375563,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375564,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375565,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375566,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375567,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375568,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375569,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375570,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375571,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375572,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375573,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375574,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375575,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375576,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375577,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375578,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375579,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375580,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375581,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375582,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375583,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375586,0,10737
1,SEPT23-CFDSAT-Saturday-20,91375587,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375588,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375589,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375590,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375591,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375592,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375593,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375594,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375595,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375596,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375597,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375598,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375599,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375600,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375601,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375602,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375603,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375604,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375605,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375606,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375607,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375608,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375609,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375610,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375611,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375612,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375613,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375614,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375615,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375616,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375617,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375618,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375619,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375620,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375621,1,10736
1,SEPT23-CFDSAT-Saturday-20,91375622,0,10716
1,SEPT23-CFDSAT-Saturday-20,91375623,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375626,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375627,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375628,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375629,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375630,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375631,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375632,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375633,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375634,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375635,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375636,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375637,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375638,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375639,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375640,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375641,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375642,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375643,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375644,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375645,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375646,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375647,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375648,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375649,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375650,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375651,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375652,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375653,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375656,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375657,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375658,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375659,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375660,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375661,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375662,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375663,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375664,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375665,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375666,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375667,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375668,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375669,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375670,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375671,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375672,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375673,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375674,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375675,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375676,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375677,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375678,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375679,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375680,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375681,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375682,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375683,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375686,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375687,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375688,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375689,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375690,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375691,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375692,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375693,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375694,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375695,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375696,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375697,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375698,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375699,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375700,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375701,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375702,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375703,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375704,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375705,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375706,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375707,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375708,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375709,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375710,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375711,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375712,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375713,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375716,0,10746
1,SEPT23-CFDSUN-Sunday-20,91375717,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375718,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375719,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375720,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375721,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375722,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375723,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375724,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375725,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375726,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375727,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375728,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375729,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375730,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375731,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375732,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375733,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375734,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375735,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375736,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375737,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375738,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375739,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375740,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375741,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375742,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375743,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375744,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375747,0,10748
1,SEPT23-CFDSUN-Sunday-20,91375748,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375749,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375750,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375751,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375752,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375753,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375754,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375755,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375756,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375757,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375758,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375759,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375760,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375761,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375762,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375763,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375764,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375765,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375766,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375767,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375768,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375769,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375770,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375771,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375772,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375773,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375774,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375775,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375778,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375779,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375780,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375781,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375782,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375783,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375784,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375785,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375786,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375787,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375788,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375789,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375790,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375791,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375792,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375793,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375794,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375795,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375796,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375797,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375798,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375799,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375800,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375801,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375802,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375803,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375804,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375805,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375808,1,10719
1,SEPT23-CFDSUN-Sunday-20,91375809,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375810,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375811,0,10716
1,SEPT23-CFDSUN-Sunday-20,91375812,1,10736
1,SEPT23-CFDSUN-Sunday-20,91375813,0,10716
